440,莫斯科,◆１,もすくわ,,"ロシア連邦の首都。同国最大の工業都市で、政治・経済・文化の中心地。〈漢字ペディア〉
●H04-1㈤",
441,茂禄子,◆１,もろっこ,,"#＝摩洛哥
出典不明。
●H04-1㈤",
442,寄生木,◆１,やどりぎ,,"#＝宿木
1.ヤドリギ科の常緑小低木。サクラやエノキなど落葉広葉樹の枝に寄生する。早春に黄色の小花を咲かせ、赤または淡黄色の実を結ぶ。
2.他の樹木に寄生し、栄養をもらって育つ植物。〈漢字ペディア〉
●H11-2㈤",
443,守宮,◆１,やもり,,"ヤモリ科の爬虫（ハチュウ）類の総称。また、その一種。人家近くにすむ。体は灰褐色で、形はトカゲに似る。夜行性で、昆虫などを捕食する。＝家守、壁虎〈漢字ペディア〉
●H15-2㈤",
444,山桜桃,◆１,ゆすらうめ,,"バラ科の落葉低木。中国原産。春、ウメに似た白色や淡紅色の花をつけ、丸くて赤い実を結ぶ。食用。＝梅桃、英桃〈漢字ペディア〉
●H07-1㈤",
445,怪鴟,◆１,よたか,,"ヨタカ科の鳥。タカに似るが、夜行性でカなどの虫を食べる。カスイドリ。＝夜鷹、蚊母鳥、鷆〈漢字ペディア〉
●H23-2㈤",
446,蚊母鳥,◆１,よたか,,"ヨタカ科の鳥。＝夜鷹、怪鴟、鷆〈漢字ペディア〉
●H25-2㈤",
447,鶏児腸,◆１,よめな,,"キク科の多年草。＝嫁菜〈漢字ペディア〉
●H29-2㈤",
448,尸童,◆１,よりまし,,"祈禱（キトウ）師が神霊を招き寄せ、乗り移らせる童子や人形。＝憑坐、寄坐〈漢字ペディア〉
●H30-2㈤",
449,紫丁香花,◆１,らいらっく,りら,"出典不明。
●H10-2㈤",
450,海獺,◆１,らっこ,,"イタチ科の哺乳（ホニュウ）動物。＝猟虎、海猟、獺虎〈漢字ペディア〉
●H10-2㈤",
451,獺虎,◆１,らっこ,,"イタチ科の哺乳（ホニュウ）動物。＝猟虎、海獺、海猟〈漢字ペディア〉
●H29-2㈤",
452,蘭貢,◆１,らんぐーん,,"ヤンゴンの旧称。ミャンマー（旧ビルマ）連邦の旧首都。〈漢字ペディア〉
●H04-1㈤",
453,僂麻質斯,◆１,りうまち,,"関節や筋肉などが痛み、運動障害をおもな症状とする病気。リューマチ。ロイマチス。〈漢字ペディア〉
●H29-3㈤",
454,黎巴嫩,◆１,ればのん,,"西アジア、地中海東岸の共和国。南はイスラエルと国境を接する。古代フェニキアの地。1944年フランス委任統治領から独立。オレンジ・ブドウなどを産する。観光事業と中継貿易も盛ん。住民は大部分がアラブ系。マロン派キリスト教徒とイスラム教徒がほぼ同数を占める。首都ベイルート。面積1万平方キロメートル。人口360万（2005）。正称、レバノン共和国。〈大辞林〉
●H14-1㈤",
455,没分暁漢,◆１,わからずや,,"道理をわきまえない人。がんこで聞き分けのない人。＝分からず屋〈漢字ペディア〉
●H27-1㈤",
456,吾亦紅,◆１,われもこう,,"バラ科の多年草。山野に自生。夏から秋に暗紅色で卵形の花穂をつける。根は漢方で止血剤にする。＝吾木香、我毛香、地楡、仙蓼〈漢字ペディア〉
●H06-3㈤",
457,吾木香,◆１,われもこう,,"バラ科の多年草。山野に自生。夏から秋に暗紅色で卵形の花穂をつける。根は漢方で止血剤にする。＝吾亦紅、我毛香、地楡、仙蓼〈漢字ペディア〉
●H28-3㈤",
458,円座,◆１,わろうだ,,"わらなどで編んだひもを渦巻き状にした敷物。＝藁蓋〈漢字ペディア〉
●H28-2㈤",
459,野木瓜,◆１,むべ,,"アケビ科のつる性常緑低木。＝郁子〈漢字ペディア〉
●H05-2㈤",
460,春宮,◆２,とうぐう,,"#＝東宮
1.皇太子の住む宮殿。
2.皇太子。〈漢字ペディア〉",
461,亜弗利加,◆２,あふりか,,六大州の一つ。ヨーロッパの南に位置し、東はインド洋、西は大西洋に面する。密林や砂漠が多い。＝阿弗利加〈漢字ペディア〉,
462,亜米利加,◆２,あめりか,,"1.南北アメリカ大陸の総称。
2.アメリカ合衆国の略称。北アメリカ大陸中央部とアラスカ・ハワイを含む連邦共和国。首都はワシントン。＝亜墨利加〈漢字ペディア〉",
463,亜墨利加,◆２,あめりか,,"1.南北アメリカ大陸の総称。
2.アメリカ合衆国の略称。北アメリカ大陸中央部とアラスカ・ハワイを含む連邦共和国。首都はワシントン。＝亜米利加〈漢字ペディア〉",
464,亜剌比亜,◆２,あらびあ,,西南アジアにある世界最大の半島。サウジアラビアが大半を占める。＝亜拉毘亜〈漢字ペディア〉,
465,亜拉毘亜,◆２,あらびあ,,西南アジアにある世界最大の半島。サウジアラビアが大半を占める。＝亜剌比亜〈漢字ペディア〉,
466,阿弗利加,◆２,あふりか,,六大州の一つ。ヨーロッパの南に位置し、東はインド洋、西は大西洋に面する。密林や砂漠が多い。＝亜弗利加〈漢字ペディア〉,
467,阿蘭陀,◆２,おらんだ,,ヨーロッパ北西部の立憲君主国。首都はアムステルダム。＝和蘭、和蘭陀〈漢字ペディア〉,
468,和蘭陀,◆２,おらんだ,,ヨーロッパ大陸北西部にある立憲君主国。国土の四分の一は海面よりも低い。首都はアムステルダム。鎖国時代の日本に大きな影響を及ぼした。＝阿蘭陀、和蘭〈漢字ペディア〉,
469,阿利布,◆２,おりーぶ,,モクセイ科の常緑小高木。地中海沿岸原産。日本では小豆島（しょうどしま）で栽培。初夏、淡黄色で香りのよい花をつける。果実からオリーブ油をとる。＝阿利襪〈漢字ペディア〉,
470,阿利襪,◆２,おりーぶ,,モクセイ科の常緑小高木。地中海沿岸原産。日本では小豆島（しょうどしま）で栽培。初夏、淡黄色で香りのよい花をつける。果実からオリーブ油をとる。＝阿利布〈漢字ペディア〉,
471,蛙手,◆２,かえで,,カエデ科の落葉高木の総称。＝槭樹、槭、楓、鶏冠木〈漢字ペディア〉,
472,愛蘭,◆２,あいるらんど,,"#＝阿耳蘭
1.イギリス本国グレート－ブリテン島の西にある島。
2.①の大部分を占める共和国。首都はダブリン。〈漢字ペディア〉",
473,愛迪生,◆２,えじそん,,アメリカの発明家。電信機・電話機・蓄音機・白熱灯・映写機などを次々に発明した。取得した特許は一三〇〇以上という。〈漢字ペディア〉,
474,噯気,◆２,おくび,,胃の中にたまったガスが口の外へ出たもの。げっぷ。＝噫気、噯〈漢字ペディア〉,
475,噫気,◆２,おくび,,胃の中にたまったガスが口の外へ出たもの。げっぷ。＝噯気、噯〈漢字ペディア〉,
476,悪戯,◆２,いたずら,,"1.人を困らせるようなふざけた行い。
2.自分のしたことを謙遜（ケンソン）していう語。〈漢字ペディア〉",
477,悪阻,◆２,つわり,,妊娠初期に起こる、吐き気や食欲不振などの症状。〈漢字ペディア〉,
478,宛行,◆２,あてがい,,与える側が一方的に割りあてて与えること。また、そのもの。＝充行〈漢字ペディア〉,
479,充行,◆２,あてがい,,与える側が一方的に割りあてて与えること。また、そのもの。＝宛行〈漢字ペディア〉,
480,安石榴,◆２,ざくろ,,ザクロ科の落葉小高木。＝石榴、柘榴〈漢字ペディア〉,
481,案山子,◆２,かかし,,"#＝鹿驚
1.農作物を荒らす鳥獣をおどすため田畑に立てるタケや藁（わら）で作った人形。
2.見かけだけで役に立たない人のたとえ。〈漢字ペディア〉",
482,鹿驚,◆２,かかし,,"#＝案山子
1.鳥獣が田畑を荒らすのを防ぐために立てる人形。
2.見かけばかりで、実際の役に立たないこと。また、その人。〈漢字ペディア〉",
483,以為,◆２,おもえらく,,思うことには。〈漢字ペディア〉,
484,以来,◆２,このかた,,その時から現在にいたるまで。〈漢字ペディア〉,
485,伊曽保,◆２,いそっぷ,,紀元前六世紀ころの古代ギリシャの寓話（グウワ）作家。『イソップ物語』の作者といわれる。＝伊蘇普〈漢字ペディア〉,
486,伊蘇普,◆２,いそっぷ,,紀元前六世紀ころの古代ギリシャの寓話（グウワ）作家。『イソップ物語』の作者といわれる。＝伊曽保〈漢字ペディア〉,
487,伊太利,◆２,いたりあ,,ヨーロッパ南部の共和国。地中海に突き出した長靴形の半島と付近の島々からなる。首都はローマ。〈漢字ペディア〉,
488,伊達,◆２,だて,,"1.おとこぎを見せようとすること。
2.派手に見栄（みエ）を張ること。〈漢字ペディア〉",
489,衣被,◆２,きぬかつぎ,,サトイモの子いもを皮つきのままゆでた食べ物。〈漢字ペディア〉,
490,蠹魚,◆２,しみ,,シミ科の昆虫の総称。＝衣魚、紙魚〈漢字ペディア〉,
491,為替,◆２,かわせ,,現金の代わりに手形や証書などで送金する方法。また、その手形や証書などの総称。〈漢字ペディア〉,
492,為体,◆２,ていたらく,,みっともないありさま。情けない状態。ざま。＝体たらく〈漢字ペディア〉,
493,為人,◆２,ひととなり,,生まれつきそなわっている性質。天性。人柄。〈漢字ペディア〉,
494,帷子,◆２,かたびら,,"1.裏をつけない着物。ひとえもの。
2.麻・絹などで仕立てたひとえもの。
3.昔、几帳（キチョウ）などに使った薄い絹布。
4.経かたびら。〈漢字ペディア〉",
495,緯糸,◆２,よこいと,,織物で横に織りこむ糸。ぬき糸。よこ。⇔経（たていと）、＝横糸〈漢字ペディア〉,
496,郁子,◆２,むべ,うべ,アケビ科のつる性常緑低木。暖地の山地に自生。実はアケビに似るが、完熟しても裂けない。食用。トキワアケビ。＝野木瓜〈漢字ペディア〉,
497,一寸,◆２,ちょっと,,"#＝鳥渡
1.時間・分量などが少し。
2.こころみに。
3.かなり。ある程度。
4.簡単に。〈漢字ペディア〉",
498,鳥渡,◆２,ちょっと,,"#＝一寸
1.わずか。また、少しの時間。
2.ためしに。
3.少々のことでは。
4.呼びかけの語。〈漢字ペディア〉",
499,一向,◆２,ひたすら,,そのことだけに心を向けるさま。＝只管〈漢字ペディア〉,
500,一行,◆２,ひとくだり,,"1.文章のいちぎょう。
2.文章や話の、ある一部分。〈漢字ペディア〉",
501,一揃,◆２,ぴんぞろ,,"1.二個のさいころの目に、そろって一が出ること。
2.ひとえの着物を二枚重ねて着るのをあざけっていう語。〈漢字ペディア〉",
502,鷸子,◆２,つぶり,,カイツブリの別称。カイツブリ科の鳥で、沼や川にすむ。潜水が巧みで、小魚を捕食する。〈漢字ペディア〉,
503,芋茎,◆２,ずいき,,サトイモの葉柄。干したものがいもがらで、食用にする。＝芋苗〈漢字ペディア〉,
504,芋苗,◆２,ずいき,,サトイモの葉柄。干したものがいもがらで、食用にする。＝芋茎〈漢字ペディア〉,
505,印度,◆２,いんど,,"#＝応帝亜
1.アジア南部インド半島の大部分を占める共和国。首都はニューデリー。
2.インド半島一帯の地域名。〈漢字ペディア〉",
506,隠処,◆２,かくれが,,"1.世間から逃れてかくれ住む家・場所。
2.陰になって見えない所。〈漢字ペディア〉",
507,于嗟,◆２,ああ,,驚きや嘆きを表す語。＝吁嗟〈漢字ペディア〉,
508,吁嗟,◆２,ああ,,驚きや嘆きを表す語。＝于嗟〈漢字ペディア〉,
509,雨疏,◆２,あまはけ,,雨水がとどこおらないでよく流れること。また、そのようにした所。＝雨捌〈漢字ペディア〉,
510,雨虎,◆２,あめふらし,,アメフラシ科の軟体動物。磯にすむ。ナメクジに似るが大きく、体長約三〇（センチメートル）。さわると紫色の液を出すが毒はない。＝雨降〈漢字ペディア〉,
511,烏賊,◆２,いか,,頭足類コウイカ目とツツイカ目の軟体動物の総称。近海に広く分布。あしが一〇本で円筒状。敵にあうと腹部から墨を出して逃げる。食用。＝墨魚、柔魚〈漢字ペディア〉,
512,烏魯木斉,◆２,うるむち,,中国、新疆（シンキョウ）ウイグル自治区の区都。天山山脈の北麓（ホクロク）にあり、経済・文化・交通の要地。〈漢字ペディア〉,
513,烏帽子,◆２,えぼし,,昔、元服した男子の用いた帽子の一種。現在では、神官の装束に見られる。〈漢字ペディア〉,
514,烏豆,◆２,くろまめ,,ダイズの一種。豆の皮が黒いもの。正月料理などに用いる。＝黒豆〈漢字ペディア〉,
515,烏樟,◆２,くろもじ,,クスノキ科の落葉低木。＝黒文字、鉤樟〈漢字ペディア〉,
516,烏芋,◆２,くわい,,オモダカ科の多年草。＝慈姑〈漢字ペディア〉,
517,烏玉,◆２,ぬばたま,,ヒオウギの種子。球形で黒く光沢がある。＝射干玉、野干玉、烏珠〈漢字ペディア〉,
518,烏珠,◆２,ぬばたま,,ヒオウギの種子。球形で黒く光沢がある。＝射干玉、野干玉、烏玉〈漢字ペディア〉,
519,齲歯,◆２,むしば,,口内の細菌が作り出した乳酸によって歯の組織が侵食される病気。また、その歯。＝齲、虫歯〈漢字ペディア〉,
520,鬱金香,◆２,ちゅーりっぷ,,ユリ科の多年草。小アジア原産。春、花茎の先に赤・白・黄色などのつりがね形の花をつける。〈漢字ペディア〉,
521,雲丹,◆２,うに,,アカウニ・バフンウニ・ムラサキウニの卵巣を塩と酒でつけた食品。〈漢字ペディア〉,
522,雲母,◆２,きらら,,「雲母（ウンモ：花崗（カコウ）岩の中に含まれている、うすくはがれやすい六角板状の結晶。電気の絶縁体などに用いる。）」に同じ。〈漢字ペディア〉,
523,頭垢,◆２,ふけ,,頭皮の角質細胞に分泌物が混じって乾燥し、うろこ状にはがれ落ちた白いもの。＝雲脂〈漢字ペディア〉,
524,英吉利,◆２,いぎりす,,ヨーロッパ大陸の北西、大西洋上にあるグレート－ブリテン島とアイルランド島の北部、また付近の島々からなる立憲連合王国。首都はロンドン。＝諳厄里亜〈漢字ペディア〉,
525,英倫,◆２,いんぐらんど,,イギリスのグレート－ブリテン島の中・南部を占める地方の名。同国の主要地域。＝英蘭土、諳厄里亜〈漢字ペディア〉,
526,英蘭土,◆２,いんぐらんど,,イギリスのグレート－ブリテン島の中・南部を占める地方の名。同国の主要地域。＝英倫、諳厄里亜〈漢字ペディア〉,
527,英斤,◆２,ぽんど,,ヤード－ポンド法の質量の単位。＝听、封、磅、封度〈漢字ペディア〉,
528,封度,◆２,ぽんど,,ヤード－ポンド法の重量の単位。一（ポンド）は約四五三・六（グラム）。＝听、封、磅、英斤〈漢字ペディア〉,
529,英里,◆２,まいる,,ヤード－ポンド法の距離の単位。一マイルは約一・六（キロメートル）。＝哩〈漢字ペディア〉,
530,嬰児,◆２,みどりご,,生まれて間もない子ども。ちのみご。あかんぼう。＝緑児〈漢字ペディア〉,
531,疫病,◆２,えやみ,,"1.流行病の昔の言い方。
2.おこり。マラリアのような熱病。＝瘧〈漢字ペディア〉",
532,疫病草,◆２,えやみぐさ,,リンドウの古名。＝瘧草〈漢字ペディア〉,
533,益荒男,◆２,ますらお,,強く勇ましく、りっぱな男性。ますらおのこ。＝丈夫、大夫、⇔手弱女（たおやめ）〈漢字ペディア〉,
534,丈夫,◆２,ますらお,,「丈夫（ジョウフ）」に同じ。＝益荒男〈漢字ペディア〉,
535,腋臭,◆２,わきが,,わきのしたの汗が細菌の作用で不快な臭いを放つこと。また、その症状。腋気（エキキ）。＝狐臭、胡臭〈漢字ペディア〉,
536,狐臭,◆２,わきが,,わきの下から不快なにおいを出す症状。腋臭症（エキシュウショウ）。＝腋臭、胡臭〈漢字ペディア〉,
537,鯣烏賊,◆２,するめいか,,イカの一種。日本近海に分布。胴長は三〇（センチメートル）ほどで、胴の先にひし形のひれがある。刺身やするめ・塩辛などにする。〈漢字ペディア〉,
538,越南,◆２,べとなむ,,インドシナ半島の東部にある社会主義共和国。主産業は農業で、特に米づくりが盛ん。首都はハノイ。〈漢字ペディア〉,
539,円規,◆２,こんぱす,,円などを描くのに用いる製図用具。ぶんまわし。〈漢字ペディア〉,
540,延縄,◆２,はえなわ,,一本の長い縄に、釣り針をたくさんつけた糸を垂らして魚をとる道具。〈漢字ペディア〉,
541,塩汁,◆２,しょっつる,,イワシやハタハタを塩づけにして発酵させ、にじみ出た汁でつくった調味料。秋田特産。＝醢汁〈漢字ペディア〉,
542,醢汁,◆２,しょっつる,,イワシやハタハタを塩づけにして発酵させ、にじみ出た汁でつくった調味料。秋田特産。＝塩汁〈漢字ペディア〉,
543,煙草,◆２,たばこ,,"#＝莨
1.ナス科の多年草。温帯では一年草。南米原産。葉は先のとがった卵形で大きく、ニコチンを含む。
2.①の葉を乾燥させてきざみ、火をつけて煙を吸う嗜好（シコウ）品。〈漢字ペディア〉",
544,煙火,◆２,はなび,,火薬を玉にしたり、紙によりこんだりして火をつけ、光や音を楽しむもの。＝花火〈漢字ペディア〉,
545,猿公,◆２,えてこう,,サルを擬人化した語。えてきち。〈漢字ペディア〉,
546,猿麻桛,◆２,さるおがせ,,サルオガセ科の地衣類の総称。＝松蘿〈漢字ペディア〉,
547,蝘蜓,◆２,とかげ,,トカゲ科の爬虫（ハチュウ）類の総称。＝蜥蜴、石竜子〈漢字ペディア〉,
548,鴛鴦,◆２,おしどり,,"1.カモ科の鳥。水辺にすむ。雌は地味な灰褐色。雄はオレンジ色の飾り羽があり、美しい。雌雄の仲がよい。
2.夫婦仲のよいたとえ。〈漢字ペディア〉",
549,鼴鼠,◆２,もぐら,,モグラ科の哺乳（ホニュウ）動物の総称。＝土竜、鼴〈漢字ペディア〉,
550,黶子,◆２,ほくろ,,皮膚の表面にできる、黒い小さな斑点（ハンテン）。＝黒子、黶〈漢字ペディア〉,
551,嗚呼,◆２,ああ,,"1.何かに驚き・喜び・悲しみなどを感じたときに発する語。
2.対等または目下の人に対して軽く返事をする語。〈漢字ペディア〉",
552,欧羅巴,◆２,よーろっぱ,,六大州の一つ。ユーラシア大陸の北西部をなす半島状の大陸と島々。欧州。〈漢字ペディア〉,
553,桜府,◆２,さくらめんと,,アメリカ合衆国カリフォルニア州の州都。農業・畜産が盛ん。〈漢字ペディア〉,
554,桜桃,◆２,さくらんぼう,さくらんぼ,サクラの果実の総称。特に、セイヨウミザクラの果実。食用。さくらんぼ。〈漢字ペディア〉,
555,鴨嘴獣,◆２,かものはし,,カモノハシ科の哺乳（ホニュウ）動物。オーストラリアにすむ原始的な動物。体長は約五〇（センチメートル）で、あしは短く水かきがある。卵で生まれ、乳で育つ。＝鴨嘴〈漢字ペディア〉,
556,乙鳥,◆２,つばめ,,ツバメ科の鳥。＝烏衣、玄鳥、燕〈漢字ペディア〉,
557,減上,◆２,めりかり,,音の高低。＝減り張り、乙甲〈漢字ペディア〉,
558,下風,◆２,おろし,,山から吹き下ろす強い風。＝颪〈漢字ペディア〉,
559,下枝,◆２,しずえ,,木の下のほうの枝。したえだ。したえ。⇔上枝（ほつえ）〈漢字ペディア〉,
560,上枝,◆２,ほつえ,,木の上のほうの枝。はつえ。⇔下枝（しずえ）〈漢字ペディア〉,
561,火酒,◆２,うぉっか,,ロシア原産のアルコール度の高い蒸留酒。オオムギ・ライムギ・トウモロコシなどを原料とする。〈漢字ペディア〉,
562,火光,◆２,かぎろい,,"#＝陽炎
1.明け方、東の空にちらちら光る日の光。曙光（ショコウ）。
2.かげろう。〈漢字ペディア〉",
563,火傷,◆２,やけど,,火や熱湯などに触れて、皮膚などが傷つき炎症を起こすこと。また、その傷。＝焼傷、焼処〈漢字ペディア〉,
564,加加阿,◆２,かかお,,アオギリ科の常緑高木。熱帯南アメリカの原産。幹に直接ウリ状の大きな実をつける。種子はココアやチョコレートの原料。〈漢字ペディア〉,
565,加特力,◆２,かとりっく,,キリスト教の一派。カトリック教会。また、その信仰や信者。〈漢字ペディア〉,
566,加奈陀,◆２,かなだ,,北アメリカ北部にある連邦共和国。国土は広いが大部分は寒冷地。公用語は英語とフランス語。首都はオタワ。〈漢字ペディア〉,
567,加比丹,◆２,かぴたん,,"1.江戸時代、長崎の出島におかれたオランダ商館の館長。
2.江戸時代、日本に来た外国船の船長。〈漢字ペディア〉",
568,加州,◆２,かりふぉるにあ,,アメリカ合衆国の太平洋岸にある州。同国では人口が最も多い州で、農業や工業が盛ん。州都はサクラメント。〈漢字ペディア〉,
569,可惜,◆２,あたら,あったら,もったいないことに。残念なことに。〈漢字ペディア〉,
570,可成,◆２,なるべく,,できるだけ。なるたけ。〈漢字ペディア〉,
571,可坊,◆２,べらぼう,,"#＝便乱坊、篦坊
1.ばかげているさま。また、程度がひどいさま。
2.人をあざけりののしる語。たわけ。あほう。〈漢字ペディア〉",
572,仮寝,◆２,うたたね,,寝るつもりもないのに、ついうとうとと寝ること。＝転た寝〈漢字ペディア〉,
573,仮令,◆２,たとい,たとえ,かりに。もし。＝縦令〈漢字ペディア〉,
574,花鶏,◆２,あとり,,アトリ科の小鳥。シベリアなどで繁殖し、秋に日本に渡来する。スズメよりやや大きく、頭と背は黒色、腹は白色。〈漢字ペディア〉,
575,花魁,◆２,おいらん,,"1.遊郭で位の高い遊女。太夫（たゆう）。
2.遊女。女郎（ジョロウ）。〈漢字ペディア〉",
576,花魁草,◆２,おいらんそう,,クサキョウチクトウの別称。ハナシノブ科の多年草で、赤紫色などの花を多数つける。〈漢字ペディア〉,
577,花仙,◆２,かいどう,,バラ科の落葉小高木。＝海棠、海紅〈漢字ペディア〉,
578,花梨,◆２,かりん,,バラ科の落葉小高木。中国原産。春、淡紅色の花をつけ、楕円（ダエン）形で黄色い実を結ぶ。砂糖づけや果実酒にするほか、せき止めなどの薬にする。キボケ。〈漢字ペディア〉,
579,花櫚,◆２,かりん,,マメ科の高木。東南アジア原産。材は紅褐色で美しく、細工物・建具などに用いる。カリンボク。〈漢字ペディア〉,
580,花柏,◆２,さわら,,ヒノキ科の常緑高木。＝椹、弱檜〈漢字ペディア〉,
581,花弁,◆２,はなびら,,花冠の各片。がくの内側にあって、めしべ・おしべを保護する。＝花片〈漢字ペディア〉,
582,花瑠瑠,◆２,ほのるる,,アメリカ合衆国ハワイ州の州都。オアフ島南岸にある保養地で、太平洋の空と海の交通の要地。〈漢字ペディア〉,
583,珈琲,◆２,こーひー,,コーヒーノキの種子を煎（い）った粉。また、それを熱湯で抽出した飲み物。〈漢字ペディア〉,
584,科白,◆２,せりふ,,"#＝台詞
1.役者が劇の中で話す言葉。
2.言い方。ものいい。また、決まり文句。〈漢字ペディア〉",
585,哥薩克,◆２,こさっく,"こざっく
かざーく",ロシア南東部に住むトルコ族とスラブ族の混血人種。騎兵として、帝政ロシアのシベリア征伐や辺境防備に活躍した。〈漢字ペディア〉,
586,家壁蝨,◆２,いえだに,,オオサシダニ科のダニ。体長は約〇・七（ミリメートル）で、ネズミに寄生するが、人体にも移行し血を吸う。〈漢字ペディア〉,
587,家猪,◆２,ぶた,,イノシシ科の哺乳（ホニュウ）動物。＝豚〈漢字ペディア〉,
588,華府,◆２,わしんとん,,アメリカ合衆国の首都。州に入らず、コロンビア特別区をつくる。国会議事堂・ホワイトハウスなどがある。＝華盛頓〈漢字ペディア〉,
589,訛声,◆２,だみごえ,,"#＝濁声
1.濁って耳ざわりな声。
2.なまった声。〈漢字ペディア〉",
590,寡男,◆２,やもお,,妻を亡くした男性。男やもめ。⇔寡婦（やもめ）、＝鰥夫〈漢字ペディア〉,
591,寡婦,◆２,やもめ,,夫を亡くした女性。未亡人。⇔寡男（やもお）、鰥夫（やもお）、＝後家（ゴケ）、孀、寡〈漢字ペディア〉,
592,歌留多,◆２,かるた,,絵や文字を書いた長方形の札。また、それを使った遊び・ばくち。花札・いろはガルタ・トランプなど。＝骨牌、加留多〈漢字ペディア〉,
593,加留多,◆２,かるた,,絵や文字を書いた長方形の札。また、それを使った遊び・ばくち。花札・いろはガルタ・トランプなど。＝骨牌、歌留多〈漢字ペディア〉,
594,蝸螺,◆２,にな,,細長い巻貝の総称。カワニナ・ウミニナ・イソニナなど。食用・飼料用。＝蜷〈漢字ペディア〉,
595,瓦斯,◆２,がす,,"1.気体。
2.プロパンガス・天然ガスなど燃料用の気体。
3.ガソリン。
4.濃い霧。
5.おなら。
6.「瓦斯糸」「瓦斯織り」の略。〈漢字ペディア〉",
596,臥亜,◆２,ごあ,,"1.インドの西海岸にある州。ポルトガルの植民地であった一六世紀ころは、貿易やカトリック宣教の拠点として栄えた。
2.江戸時代にオランダ人によって伝えられたインド産の織物。〈漢字ペディア〉",
597,臥所,◆２,ふしど,,夜寝るところ。寝床（ねどこ）。寝室。＝臥処〈漢字ペディア〉,
598,臥処,◆２,ふしど,,夜寝るところ。寝床（ねどこ）。寝室。＝臥所〈漢字ペディア〉,
599,駕籠,◆２,かご,,昔の乗り物の一つ。竹・木などでつくった箱形のものに棒を通して前後でかつぎ、人を乗せて運ぶ。〈漢字ペディア〉,
600,回青橙,◆２,だいだい,,ミカン科の常緑小高木。暖地で栽培。初夏、香りのある白色の花をつける。球形の果実は正月の飾りに用いる。＝橙、臭橙〈漢字ペディア〉,
601,臭橙,◆２,かぶす,だいだい,"かぶす…ダイダイの一種。果実は酸味が強く、香味料にする。〈漢字ペディア〉
だいだい…＝橙、回青橙〈漢字ペディア〉
〈漢字ペディア〉",
602,灰汁,◆２,あく,,"1.灰を水に入れてできる上澄み液。
2.植物に含まれる渋み。
3.料理の材料を煮込むときに出る泡状のもの。
4.人の性質や文章のしつこさ。〈漢字ペディア〉",
603,芥虫,◆２,ごみむし,,ゴミムシ科の甲虫の総称。＝歩行虫、塵芥虫〈漢字ペディア〉,
604,塵芥虫,◆２,ごみむし,,ゴミムシ科の甲虫の総称。体は長楕円（ダエン）形で、多くは光沢のある黒色。＝歩行虫、芥虫〈漢字ペディア〉,
605,歩行虫,◆２,ごみむし,おさむし,"ごみむし…ゴミムシ科の甲虫の総称。＝塵芥虫、芥虫〈漢字ペディア〉
おさむし…オサムシ科の甲虫の総称。＝筬虫〈漢字ペディア〉",
606,海馬,◆２,あしか,"せいうち
とど
たつのおとしご","あしか…アシカ科の哺乳（ホニュウ）動物の総称。太平洋に広く分布。足はひれ状で、オットセイに似る。一夫多妻で群れをなしてすむ。＝海驢、葦鹿〈漢字ペディア〉
せいうち…セイウチ科の哺乳（ホニュウ）動物。北極海沿岸などに群れをなしてすむ。足はひれ状。体長約三（メートル）で、二本の長いきばをもつ。＝海象〈漢字ペディア〉
たつのおとしご…ヨウジウオ科の海魚。＝竜の落とし子〈漢字ペディア〉
とど…アシカ科の哺乳（ホニュウ）動物。太平洋の北部にすみ、春、北海道付近まで現れる。アシカに似るが大きく、雄は体長約三（メートル）。体は褐色。〈漢字ペディア〉",
607,海鰻,◆２,あなご,,アナゴ科の海魚の総称。ウナギに似て、鱗（うろこ）・腹びれがなく円柱状。食用。＝穴子〈漢字ペディア〉,
608,海人,◆２,あま,,海で魚介類をとることなどを仕事にしている人。漁師。＝蜑〈漢字ペディア〉,
609,海女,◆２,あま,,海にもぐって貝や海藻をとることを仕事にしている女性。〈漢字ペディア〉,
610,煎海鼠,◆２,いりこ,,ナマコの腸（はらわた）を取り除き、塩水でゆでて干したもの。中国料理の材料などに用いる。＝海参、煎海鼠〈漢字ペディア〉,
611,海栗,◆２,うに,,ウニ類の棘皮（キョクヒ）動物の総称。海底の岩の間にすみ、クリ（栗）のいがのようなとげをもつ。卵巣は食用。＝海胆〈漢字ペディア〉,
612,海狗,◆２,おっとせい,,アシカ科の哺乳（ホニュウ）動物。＝膃肭臍〈漢字ペディア〉,
613,海象,◆２,せいうち,,セイウチ科の哺乳（ホニュウ）動物。北極海沿岸などに群れをなしてすむ。足はひれ状。体長約三（メートル）で、二本の長いきばをもつ。＝海馬〈漢字ペディア〉,
614,海石榴,◆２,つばき,,ツバキ科の常緑高木。＝椿、山茶〈漢字ペディア〉,
615,海螺,◆２,つぶ,,エゾバイ科の巻貝で食用となるものの総称。〈漢字ペディア〉,
616,海牙,◆２,はーぐ,,オランダ南西部の都市。王宮・政府機関の所在地で、実質上の首都。国際司法裁判所がある。〈漢字ペディア〉,
617,海地,◆２,はいち,,西インド諸島、イスパニョーラ島の西部にある共和国。首都はポルトープランス。〈漢字ペディア〉,
618,海松貝,◆２,みるがい,,ミルクイガイの別称。ミルクイバカガイ科の海産二枚貝。＝水松貝〈漢字ペディア〉,
619,水松貝,◆２,みるがい,,ミルクイガイの別名。＝海松貝〈大辞泉〉,
