863,呶呶,◆２,どど,どうどう,"┌くどくどいうさま。〈漢字源〉
┌しゃべる。多言する。やかましい。〈字通〉
┌くどくど言うこと。やかましく言うこと。また、そのさま。〈漢字ペディア〉
◇漢字ペディア大見出し
●H21-1㈠",
864,串殺,◆２,せんさつ,,"語義未詳。
●H27-1㈠",
865,鷽鳩,◆２,がくきゅう,かくきゅう,"┌小さいハト。一説にイカル。〈漢字ペディア〉
┌じゅずかけばと。〈字通〉
◇漢字ペディア大見出し
★鷽鳩大鵬(ﾀｲﾎｳ)を笑う･･･つまらない者には大人物の志がわからないたとえ。〈漢字ペディア〉
★鷽鳩大鵬(ﾀｲﾎｳ)を笑う･･･小人物が大人物を理解し得ないこと。〈漢字源〉
●H29-2㈠",
866,七竅,◆２,しちきょう,,"┌人の頭部にある七つの穴。目･耳･鼻の各二つと口。≒七穴、七孔〈漢字ペディア〉
┌1.頭部にある七つの穴。両目･両耳･鼻･口の穴のこと。
└2.聖人の胸にあるという七つの穴。〈漢字源〉
◇漢字ペディア大見出し
●H22-2㈠",
867,嶷然,◆２,ぎょくぜん,,"┌ひときわ高くそびえているさま。ひときわすぐれているさま。〈漢字ペディア〉
┌1.子が聡明なさま。
└2.高く抜きんでたさま。ひときわ優れたさま。〈漢辞海〉
◇漢字ペディア大見出し
●H18-2㈠
●H28-3㈠",
868,荐臻,◆２,せんしん,,"┌災いなどが、あとからあとからおこる。〈漢字源〉
┌災いが、次々と起こる。≒荐及〈漢辞海〉",
869,怡怡,◆２,いい,,"┌心配事がなく、心穏やかになごむさま。〈漢字源〉
┌喜び楽しむさま。なごやかに楽しむさま。〈漢字ペディア〉
◇漢字ペディア大見出し",
870,皁隷,◆２,そうれい,,"┌下僕の類。〈字通〉
┌黒衣を着たしもべ。のち役所の雑役夫。〈漢字源〉
┌身分の低い者。召し使い。奴僕。〈大辞林〉
◇漢字ペディア小見出し
●H22-2㈠",
871,慴伏,◆２,しょうふく,,"┌おそれしたがうこと。おそれひれ伏すこと。≒懾伏〈漢字ペディア〉
┌勢いや力におそれて屈服、服従すること。≒懾服、懾伏〈日本国語大辞典〉
◇漢字ペディア小見出し",
872,麋鹿,◆２,びろく,,"┌1.大形のシカ(麋)とシカ(鹿)。
└2.田舎びて野卑なこと。下品で卑しいたとえ。〈漢字ペディア〉
┌大鹿と鹿。獣類。〈大辞泉〉
┌1.トナカイと、シカ。世の中の俗事に心を煩わされず、自分の思うとおりに静かな生活を送ることにたとえる。
└2.田舎風で、上品でないこと。〈新漢和大字典〉
◇漢字ペディア大見出し
●H9-2㈠
●H12-3㈠",
873,霾翳,◆２,ばいえい,,"┌巻き上げられた土砂が空をおおって暗いこと。〈新漢和大字典〉
┌巻き上げられた土砂が空をおおって暗いこと。〈漢字源〉
┌つちぐもり。〈字通〉
◇漢字ペディア小見出し",
874,驪竜,◆２,りりょう,りりゅう,"┌黒龍のこと。あごの下に玉を備えているという。〈新漢和大字典〉
┌黒色の龍。りりゅう。〈日本国語大辞典〉
┌黒色の竜。〈漢字ペディア〉
◇漢字ペディア大見出し",
875,摺扇,◆２,しょうせん,,"┌｢摺畳扇(ｼｮｳｼﾞｮｳｾﾝ)｣の略。折り畳み式の扇のこと。扇子。〈漢字源〉
┌扇子。〈字通〉
┌扇子をいう。〈新大字典〉
●H13-1㈠",
876,昊天,◆２,こうてん,,"┌空。大空。〈漢字源〉
┌1.広く大きい空。大空。天。
└2.夏の空。〈漢字ペディア〉
◇漢字ペディア大見出し
●H21-2㈠",
877,驍名,◆２,ぎょうめい,,"┌強く勇ましいという評判。武勇のきこえ。〈大辞泉〉
┌強いという評判。武術に秀でているという名声。≒勇名〈漢字ペディア〉
◇漢字ペディア大見出し
●H19-1㈠",
878,舂簸,◆２,しょうは,,"┌穀物を臼でつき、箕でぬかやかすをふるって取り除く。〈新漢和大字典〉
┌米をうすつき、箕で糠を除く。〈字通〉
●H30-2㈠",
879,麕集,◆２,くんしゅう,きんしゅう,"┌あつまる。〈字通〉
┌むらがり集まること。群集。〈日本国語大辞典〉
◇漢字ペディア小見出し
●H30-2㈠",
880,歛丐,◆２,かんかい,,"物をもらおうとするこじき。〈漢字源〉
◇漢字ペディア小見出し",
881,棗脩,◆２,そうしゅう,,"なつめと、干し肉。〈字通〉
◇漢字ペディア下付き
●H17-2㈠",
882,丱角,◆２,かんかく,,"┌1.昔の子供の髪型の一つ。あげまき。つのがみ。
└2.幼い子供。〈漢字源〉
┌児童の髪形の一つ。あげまき。みずら。つのがみ。転じて、子供。児童。丱童。〈日本国語大辞典〉
◇漢字ペディア小見出し
●H18-3㈠
●H21-3㈠",
883,俛焉,◆２,べんえん,,"┌むりをして努力すること。〈漢字源〉
┌勤労するさま。〈字源〉
◇漢字ペディア小見出し",
884,蓖麻,◆２,ひま,,"┌トウゴマの別称。トウダイグサ科の一年草。アフリカ原産。ひまし油をとるために栽培。〈漢字ペディア〉
┌トウゴマの別名。〈大辞林〉
┌植物「とうごま(唐胡麻)」の漢名。〈日本国語大辞典〉
◇漢字ペディア大見出し
●H23-2㈠",
885,冪冪,◆２,べきべき,,"┌霧や雲などがたれこめ、一面をおおうさま。〈漢字ペディア〉
┌雲などが一面に覆いかぶさって暗いさま。〈漢字源〉
◇漢字ペディア大見出し
●H28-3㈠
●H19-1㈠",
886,卮酒,◆２,ししゅ,,"┌さかずきについだ酒。≒杯酒〈漢字源〉
┌さかづきの酒。〈字源〉
◇漢字ペディア小見出し
●H29-1㈠",
887,自售,◆２,じしゅう,,自分を売り込む。官職にありつこうとして運動すること。〈漢字源〉,
888,猋風,◆２,ひょうふう,,"┌つむじかぜ。〈漢字源〉
┌つむじかぜ。扶揺。〈字源〉
◇漢字ペディア小見出し
●H25-1㈠",
889,涓埃,◆２,けんあい,,"┌1.ひとしずくの水を一つのちり。
└2.物事のほんわずかなことのたとえ。〈漢字源〉
┌1.しずくとちり。涓滴(ｹﾝﾃｷ)と塵埃(ｼﾞﾝｱｲ)。転じて、きわめてわずかな物や事のたとえにも用いる。〈日本国語大辞典〉
◇漢字ペディア下付き
●H23-1㈠",
890,盍簪,◆２,こうしん,,"┌友達同士を寄せ集めること。転じて、友達どうしの集合のこと。〈漢字源〉
┌朋友が集まること。〈字通〉
┌友人どうしが速く寄り集まること。転じて、友人の集まり。〈漢字ペディア〉
◇漢字ペディア大見出し
●H23-3㈠
●H25-3㈠
●R1-2㈠",
891,鞭笞,◆２,べんち,,"┌むちうつ。〈字通〉
┌1.むち。
├2.むちでうつ。苦しめ、ひどい目にあわせる。
└3.転じて、励ます。〈漢字源〉
┌1.革のむちと竹のむち。
└2.むち打つこと。むち打って戒めること。≒鞭撻〈漢字ペディア〉
◇漢字ペディア大見出し
●R1-2㈠",
892,愆尤,◆２,けんゆう,,"┌あやまち。過失。〈漢字源〉
┌あやまち。過失。〈新大字典〉
●H14-2㈠
●H30-2㈠",
893,説懌,◆２,えつえき,,"┌しこりがほぐれてよろこぶ。≒悦懌〈漢字源〉
┌よろこぶ。〈字通〉
┌よろこぶこと。〈漢字ペディア〉
◇漢字ペディア大見出し
●H23-2㈠",
894,黔黎,◆２,けんれい,,"┌くろい頭。人民のこと。≒黔首〈漢字源〉
┌人民。庶民。〈字通〉
◇漢字ペディア下付き
●H20-1㈠",
895,酒盞,◆２,しゅさん,,"┌さかずき。〈漢字源〉
┌さかずき。酒杯。〈漢字ペディア〉
◇漢字ペディア大見出し
●H16-1㈠",
896,黐粘,◆２,ちでん,,"鳥を捕らえるのに使う、ねばねばしたもち。とりもち。〈新漢和大字典〉
◇漢字ペディア小見出し
●H28-3㈠",
897,搏景,◆２,はくえい,,"┌「物の影をうつ」ということで、捕らえることのできないことのたとえ。また、手ごたえのないことのたとえ。〈漢字ペディア〉
┌物の影をなぐりつける。手ごたえのないことのたとえ。≒搏影〈漢字源〉
◇漢字ペディア大見出し",
898,亥豕,◆２,がいし,,★亥豕の譌(ｶ)･･･文字の書き間違い。｢亥｣と｢豕｣とは字形が似ていてまちがいやすいことから。〈漢字源〉,
899,棺椁,◆２,かんかく,,"┌内と外と二重になった棺桶。〈新漢和大字典〉
┌内と外と二重になったひつぎ。≒棺槨〈漢字ペディア〉
◇漢字ペディア大見出し
●H27-1㈠
●H28-3㈠
●H22-2㈠",
900,黔突,◆２,けんとつ,,"┌黒ずんだ煙突。永く一所に滞在する意。〈字通〉
┌すすけて黒くなった煙突。〈漢字ペディア〉
◇漢字ペディア大見出し
●H10-2㈠
●H12-3㈠",
901,餔歠,◆２,ほせつ,,"┌飲食。≒餔啜〈字通〉
┌飯を食べたりすすったりする。飲食すること。≒餔啜〈新漢和大字典〉
┌≒餔啜
├1.食べ物を食べたり、すすったりする。
└2.無駄に食禄をむさぼる。〈漢辞海〉",
902,溝洫,◆２,こうきょく,,"┌1.田畑にあるみぞ。
└2.灌漑(ｶﾝｶﾞｲ:農作物に水をやること)。〈漢字源〉
┌田畑の間のみぞ。溝淢(ｺｳｷｮｸ)。〈新大字典〉
◇漢字ペディア下付き
●H11-2㈠
●H22-3㈠",
903,豢擾,◆２,かんじょう,,"┌家畜を飼いならす。〈漢辞海〉
┌やしないならす。豢養馴擾。〈字源〉┌飼いならす。〈字通〉
┌獣などを養ってならす。〈新漢和大字典〉
◇漢字ペディア小見出し",
904,盻盻,◆２,けいけい,,"┌勤め苦しんでやまないさま。〈漢字源〉
┌勤め苦みて休息せざるさま。〈字源〉
●H26-2㈠
●H29-3㈠「盻盻然」",
905,滾滾,◆２,こんこん,,"┌1.水がぼこぼこと、ころがるように流れるさま。
└2.めぐり移って行くさま。
┌水の盛んに流れるさま。〈字源〉",
906,髻鬟,◆２,けいかん,,"┌まるく結ったまげ。〈新漢和大字典〉
┌頭髪のまげ。わげ。かつら。〈日本国語大辞典〉
●H27-2㈠",
907,乂安,◆２,がいあん,,"┌政治がうまくいって、世の中が安らかなこと。〈漢字源〉
┌世の中が治まって安らかなこと。≒艾安〈漢字ペディア〉
◇漢字ペディア大見出し
●H12-1㈠
●H18-3㈠
●H20-2㈠",
908,躑躅,◆２,てきちょく,,"┌1.いっては止まり、いっては止まりして進まない。
├2.二、三歩いっては止まる。また、けんけん遊び。
└3.とんとん足踏みする。〈新漢和大字典〉
┌1.足踏みすること。ためらうこと。≒躊躇
└2.ツツジの漢名。〈漢字ペディア〉
★「躑躅」で「つつじ」とも読む。
◇漢字ペディア大見出し
●H13-2㈠",
909,奸黠,◆２,かんかつ,,"┌悪賢いこと。また、そのさま。狡猾。≒姦黠〈大辞泉〉
┌わるがしこいこと。ずるがしこいこと。また、そのさまや、そのような人。狡猾。≒姦黠〈日本国語大辞典〉
◇漢字ペディア下付き
●H16-1㈠
●H17-3㈠",
910,貂裘,◆２,ちょうきゅう,,"┌テンの毛皮で作った高貴な人の着る衣服。〈漢字ペディア〉
┌テンの毛皮でつくった衣服。身分の高い人が用いる。〈新漢和大字典〉
◇漢字ペディア大見出し
●H7-1㈠
●H14-2㈠
●H17-1㈠",
911,老耋,◆２,ろうてつ,,"┌老いぼれ。≒老耄〈字通〉
┌おいぼれること。また、その人。〈新大字典〉
●H24-1㈠",
912,簪珥,◆２,しんじ,,"┌冠をとめるかんざしと、耳につける飾り玉。〈新漢和大字典〉
┌貴人。〈字通〉
●H27-3㈠",
913,婆娑,◆２,ばさ,,"┌1.舞人の衣の袖の翻るさま。
├2.影などの乱れ動くさま。
└3.ものに風や雨などが当たってがさがさと音を立てるさま。〈大辞林〉
┌1.舞う人の衣服の袖が美しくひるがえるさま。また、舞いめぐるさま。
├2.さまよいめぐるさま。徘徊するさま。
├3.影などが乱れ動くさま。
├4.物の散り乱れるさま。
├5.竹の葉などに雨や風があたってがさがさと音がするさま。
└6.琴などの曲調に変化が多いさま。
◇漢字ペディア下付き",
914,便嬖,◆２,べんぺい,べんへい,"┌1.こびへつらって人の機嫌をとること。
└2.主君などに寵愛されること。〈大辞泉〉
┌1.君主におもねり、寵愛を得た臣下。
└2.よこしまな臣下。〈漢辞海〉
◇漢字ペディア下付き
●H30-1㈠",
915,崔嵬,◆２,さいかい,,"┌1.岩石がごろごろしているうず高い山。
├2.山がでこぼこしていて険しいさま。
├3.建物がすらっとそびえたつさま。
└4.心が平らかでないさま。〈漢字源〉
┌1.山に石があるさま。石山。
├2.高大でけわしいさま。
└3.心中の穏やかでないさま。〈新大字典〉
┌1.山で、岩や石がごろごろしていて険しいさま。
└2.堂や塔などが高くそびえているさま。〈大辞泉〉
◇漢字ペディア小見出し
●H20-2㈠",
916,闃寂,◆２,げきせき,,"┌ひっそりと静かでさびしいさま。≒静寂〈漢字ペディア〉
┌ひっそりと静まり、さびしいさま。〈大辞泉〉
┌物寂しく静まり返っていること。〈漢字源〉
◇漢字ペディア大見出し
●H23-2㈠",
917,朶頤,◆２,だい,,"┌1.あごを動かして食べること。食欲の盛んなこと。また、うらやみ欲しがること。
└2.強い国が弱い国を征服しようとすること。〈大辞泉〉
┌あごを動かして食べようとするさま。〈新漢和大字典〉
┌ものを食べようとする。欲する。〈字通〉
┌1.あごを下げ動かして、物を食べようとするさま。
└2.物欲しげなさま。〈漢字ペディア〉
◇漢字ペディア大見出し",
918,鎖鑰,◆２,さやく,,"┌1.錠と鍵。また、戸締まり。
└2.外敵の侵入を防ぐ重要な場所。要所。〈大辞泉〉
┌1.錠。門戸やふたなどが容易に開かないようにするための器具。錠と、かぎ。
├2.軍事的重要地点や、出入りの要所。
├3.非常に重要な要素。事柄のかぎ。
└4.防御することのたとえ。〈漢辞海〉
◇漢字ペディア下付き
●H20-2㈠
●H22-1㈠
●R1-1㈠",
919,貽厥,◆２,いけつ,,"┌1.留める。伝える。
├2.天子の位を伝える。
└3.子孫。「貽厥子孫」→「その子孫に貽(ﾉｺ)す」の後半を省略してできた語。〈漢辞海〉
┌子孫。≒詒厥〈新漢和大字典〉
┌孫。または子孫に残すはかりごと。〈日本国語大辞典〉
┌子孫。｢詒(＝貽)厥孫謀｣→｢その孫謀を詒(＝貽:ﾉｺ)す」から。≒詒厥〈漢字源〉
◇漢字ペディア小見出し
●H30-3㈠",
920,題簽,◆２,だいせん,,"┌和漢書などで、題名を書いて表紙にはる細長い紙や布。また、その題字や題名。〈漢字ペディア〉
┌和漢の書籍の表紙に題名などを記してはる細長い紙片または布片。外題紙(ｹﾞﾀﾞｲｶﾞﾐ)。貼り外題。〈大辞泉〉
◇漢字ペディア大見出し
●H27-3㈠",
921,卜筮,◆２,ぼくぜい,,"┌うらない。また、筮竹(ｾﾞｲﾁｸ:めどぎ)でうらなう。〈漢字源〉
┌うらない。〈漢字ペディア〉
◇漢字ペディア大見出し",
922,摶飯,◆２,たんぱん,,"┌飯を手でまるめる。また、握り飯。〈新漢和大字典〉
┌1.飯を手でまるめる。
└2.握り飯。〈漢辞海〉
◇漢字ペディア小見出し",
923,貶黜,◆２,へんちゅつ,,"┌官位を下げてしりぞける。〈新漢和大字典〉
┌官位を下げて、しりぞけること。貶斥(ﾍﾝｾｷ)。へんちつ。〈大辞泉〉
┌官職を取りあげ、官界から追い出す。≒貶斥〈漢辞海〉",
924,馬鬣,◆２,ばりょう,,"┌1.馬のたてがみ。
└2.｢馬鬣封｣の略。墳墓の形の名。馬のたてがみのあたりの肉の薄い部分の形に似た、土のもりかたをした墓。〈漢字源〉
┌馬の鬣(ﾀﾃｶﾞﾐ)の如く薄く長い形に土を高く盛った墳墓。〈字源〉
┌馬のたてがみ。〈日本国語大辞典〉
●H27-2㈠",
925,詒謀,◆２,いぼう,,"┌謀を子孫に残す。〈字通〉
┌子孫のためによいはかりごとをのこす。〈新漢和大字典〉
★｢詒｣には二通りの音読みがある。
├『詒:ｲ･･･おくる。つたえる。のこす。≒貽』
├『詒:ﾀｲ…いつわる。あざむく。≒紿』
└熟語は｢ｲ｣読みが多い。｢詒厥(ｲｹﾂ)｣･｢詒託(ｲﾀｸ)｣
●H28-3㈠",
926,佼黠,◆２,こうかつ,,"┌ずるがしこい。わるがしこい。〈字通〉
┌悪賢い。≒狡黠、狡猾〈新漢和大字典〉
◇漢字ペディア小見出し
●H22-1㈠",
927,麕至,◆２,くんし,きんし,"┌むらがってやって来ること。むらがり集まること。〈漢字ペディア〉
┌群れるようにくる。〈字通〉
◇漢字ペディア大見出し
●H27-3㈠",
928,淤閼,◆２,おあつ,,"┌泥が詰まって水が流れなくなる。〈漢辞海〉
┌泥ふさがりたまる。≒淤塞〈字源〉
┌泥でふさがる。〈字通〉
┌泥がたまって水流がふさがり通じない。〈新大字典〉",
929,輟食,◆２,てっしょく,,"┌食事を中断する。悲しむさま、憤るさまをいう。食(ｼｮｸ)を輟(ﾔ)む。〈漢辞海〉
┌食物をくいさしにする。〈字源〉
┌食物を食いさしにすること。〈新大字典〉
◇漢字ペディア小見出し",
930,黼黻,◆２,ふふつ,ほふつ,"┌1.天子の礼服のぬいとりの模様。
├2.美しい文章のたとえ。
└3.わきからたすける。〈新漢和大字典〉
┌1.古代の天子の礼服のぬいとり。
├2.美しい文章のたとえ。
└3.天子を助けること。〈漢字ペディア〉
◇漢字ペディア大見出し
●H24-3㈠",
931,灑涙雨,◆２,さいるいう,,"陰暦七月七日に降る雨。≒洒涙雨〈日本国語大辞典〉
●H27-3㈠",
932,良賈,◆２,りょうこ,,"┌よい商人。〈大辞林〉
┌よい商人。すぐれた商人。〈日本国語大辞典〉
★良賈は深(ﾌｶ)く蔵(ｿﾞｳ)して虚(ﾑﾅ)しきがごとし…賢者はその学徳や才能を深く隠して、ひけらかすことはしないたとえ。「賈」は商人の意。よい商人は品物があっても店の奥にしまって店先に並べないために、何もないように見えることから。〈漢字ペディア〉
◇漢字ペディア下付き
●H12-2㈠",
933,醯醢,◆２,けいかい,,"┌1.酢と、ししびしお。
└2.酢であえた塩魚。〈新漢和大字典〉
┌酢酒と、しおから。〈字通〉
◇漢字ペディア小見出し
●H9-3㈠
●H26-1㈠",
934,羈縻,◆２,きび,,"┌つながれる。〈字通〉
┌馬のおもがいと、牛の鼻づな。転じて、つなぎとめる。束縛して使役する。〈新漢和大字典〉
┌1.つなぎとめること。つなぎとめるもの。≒束縛
└2.中国が歴代、異民族を統治するのに用いた政策。相手の有力者をうまく手なずけて自治を許し、武力によることなく間接的に治めること。〈漢字ペディア〉
◇漢字ペディア大見出し
●H19-1㈠
●H30-3㈠",
935,芸帙,◆２,うんちつ,,"┌書物のこと。〈新漢和大字典〉
┌書帙〈字通〉
★｢芸(ｳﾝ)｣は常用漢字の｢芸(藝:ｹﾞｲ)｣とは別字。
├『芸(ｳﾝ)･･･くさぎる。ヘンルーダ。』
└『芸(藝:ｹﾞｲ)･･･わざ。植える。』
●H28-3㈠",
936,糶糴,◆２,ちょうてき,,"┌穀物の売買。〈新大字典〉
┌1.売り米と買い米。
└2.穀物の売買。〈大辞泉〉
●H25-2㈠
●H27-3㈠",
937,醯鶏,◆２,けいけい,,"┌昆虫の名。ヌカカ。蠛蠓(ﾍﾞﾂﾓｳ)。〈新漢和大字典〉
┌甕(ｶﾒ)の中にすむ「さじ」という小虫。〈漢辞海〉
★醯鶏甕裏(ｵｳﾘ)の天(ﾃﾝ)･･･世間知らずで見識の狭い人のたとえ。甕の底にすむ小虫が、甕の中だけを天地と考えて外界を知らないことから。〈新明解故事ことわざ辞典〉",
938,芟除,◆２,さんじょ,せんじょ,"┌雑草などを取り除くこと。〈漢字ペディア〉
┌刈り除くこと。転じて、賊を討ち平らげること。〈新大字典〉
◇漢字ペディア大見出し
●H23-2㈠",
939,蛙黽,◆２,あぼう,,"┌あまがえる。〈漢字源〉
┌あまがえる。喧騒にたとえる。〈字通〉
┌アマガエル。また、カエルの声。〈漢辞海〉
◇漢字ペディア小見出し
●H11-2㈠
●H26-1㈠",
940,倅車,◆２,さいしゃ,,"┌副車。〈字通〉
┌そえ車。〈漢辞海〉
◇漢字ペディア小見出し
●H27-3㈠",
941,黽勉,◆２,びんべん,,"┌つとめはげむこと。精を出すこと。〈大辞泉〉
┌つとめ励むこと。精を出すこと。≒勉励〈漢字ペディア〉
◇漢字ペディア大見出し
●H17-3㈠
●H19-2㈠
●H22-3㈠
●H24-3㈠",
942,尠少,◆２,せんしょう,,"┌非常に少ないこと。また、そのさま。わずか。〈大辞泉〉
┌非常に少ないこと。また、そのようす。≒鮮少〈漢字ペディア〉
●H22-1㈠
●H28-1㈠",
943,欠伸,◆２,けんしん,,"┌あくびをし、のびをすること。〈大辞泉〉
┌あくびと背伸び。疲労の様子。≒欠申〈漢辞海〉
★｢欠(ｹﾝ)｣は常用漢字の｢欠(缺:ｹﾂ)｣とは別字。
├『欠(ｹﾝ)･･･あくび。』
└『欠(缺:ｹﾂ)･･･欠ける。休む。』
◇漢字ペディア小見出し
●H25-1㈠
●H27-3㈠",
944,幺麼,◆２,ようま,,"┌1.小さい。細かい。
└2.価値のないつまらないこと。また、そのような人。〈漢字源〉
┌小さいこと。取るに足りないこと。また、そのような人。「幺」も「麼」も小さい意。〈漢字ペディア〉
◇漢字ペディア大見出し
●H23-1㈠
●H28-2㈠
●H25-3㈠",
945,罅漏,◆２,かろう,,"┌すきま。〈漢字源〉
┌すきま。欠漏。〈新大字典〉
◇漢字ペディア小見出し
●H27-3㈠",
946,亀鼈,◆２,きべつ,,"┌1.かめと、すっぽん。
└2.人を軽んじていやしめていうことば。〈漢字源〉
┌1.かめと、すっぽんと。
└2.人を軽んじいやしめる語。〈字源〉",
947,器皿,◆２,きべい,,"┌うつわ。皿や小鉢。〈大辞泉〉
┌食べ物を盛る皿や小鉢。食器。〈漢字ペディア〉
◇漢字ペディア大見出し
●H9-3㈠
●H12-3㈠
●H17-2㈠",
948,纏繞,◆２,てんじょう,,"┌まといつくこと。からまりついて邪魔をすること。〈大辞林〉
┌1.まつわりつく。
└2.邪魔する。〈漢辞海〉
◇漢字ペディア下付き",
949,窪隆,◆２,わりゅう,,"┌1.くぼむことと盛り上がること。
└2.衰えることと盛んになること。〈新大字典〉
┌1.くぼみと盛り上がり。
└2.衰えることと盛んになること。〈漢字源〉
●H27-3㈠",
950,瞑眩,◆２,めんげん,"めんけん
めいげん","┌目がくらくらする症状。めまい。眩暈。〈新漢和大字典〉
┌目がくらむこと。めまい。特に、強い薬の反応で起こるめまい。〈漢字ペディア〉
◇漢字ペディア大見出し",
951,叶洽,◆２,きょうこう,,"┌十二支の未。〈字通〉
┌十二支の未の異名。≒協洽〈新大字典〉
●H29-3㈠",
952,黽俛,◆２,びんべん,,"語義未詳。
★おそらく黽勉･僶俛(ﾋﾞﾝﾍﾞﾝ:つとめはげむこと)と同義。
●H27-3㈠",
953,釁隙,◆２,きんげき,,"┌1.すきま。ひま。
└2.不和。仲たがい。〈大辞泉〉
┌すきま。仲たがいのこと。〈新漢和大字典〉
┌不和。〈字通〉
┌物事のすきま。また、不和。仲たがい。〈漢字ペディア〉
◇漢字ペディア大見出し
●H17-1㈠
●H20-3㈠
●H25-1㈠",
954,困阨,◆２,こんやく,,"┌苦しみ悩むこと。苦しみ。また、災難。≒困厄〈大辞林〉
┌難儀。くるしみ。≒困厄〈字源〉
┌≒困厄
├1.困り果てるさま。
└2.災難。危機。〈漢辞海〉
●H18-2㈠",
955,螫齧,◆２,せきげつ,,"さし、かむ。〈字通〉
●H27-3㈠",
956,鏗然,◆２,こうぜん,,"┌金属･石･楽器などがかん高い音を出すさま。〈大辞泉〉
┌1.音が明るく響くさま。
└2.硬いさま。〈漢辞海〉
●H11-3㈠
●H27-1㈠",
957,啜賺,◆２,せったん,,"┌巧みにことばをつづる。内容のともなわないことばでだます。〈漢字源〉
┌すかす。〈字通〉
┌ことば巧みにだます。≒啜洪〈漢辞海〉
●R1-2㈠",
958,軒輊,◆２,けんち,,"┌あがり下がり。高低。転じて、優劣･軽重･大小などの差があること。〈大辞泉〉
┌1.車の前部が高いさま(軒)と、低いさま(輊)
└2.ものの高低･軽重･優劣。〈漢辞海〉
◇漢字ペディア小見出し
●H16-2㈠
●H18-1㈠",
959,瞻矚,◆２,せんしょく,,"┌仰ぎ見る。〈字通〉
┌1.みつめる。
└2.眼光。〈漢辞海〉
●H27-1㈠
●R1-2㈠",
960,賻儀,◆２,ふぎ,,"┌金品を贈って死者の出た家を助ける贈り物。≒賻助、賻贈、賻礼〈漢辞海〉
┌死者の霊前に供える金銭。香典。〈新漢和大字典〉
◇漢字ペディア小見出し",
961,粥文,◆２,いくぶん,,"┌文章を売る。文章を売って生計をたてること。〈新大字典〉
┌人から依頼されて、金をとって文章を作る。〈漢字源〉
◇漢字ペディア小見出し
●H27-1㈠",
962,囁囁,◆２,しょうしょう,"じょうじょう
しょうじょう","よくしゃべるさま。〈新漢和大字典〉
●H23-3㈠",
963,呑噬,◆２,どんぜい,,"┌1.のむことと、かむこと。
└2.他国を侵略する。〈漢字源〉
┌1.のむこととかむこと。
└2.他国を攻めて領土を奪うこと。〈漢字ペディア〉
◇漢字ペディア大見出し
●H15-1㈠",
964,藐視,◆２,びょうし,,"┌みくびること。軽視。〈大辞泉〉
┌軽んじて見ること。軽視すること。みくだすこと。〈漢字ペディア〉
◇漢字ペディア大見出し
●H19-1㈠
●H24-1㈠",
965,逵路,◆２,きろ,,"城壁の中にあって周囲に通じている大きな道路。〈漢字源〉
●H27-1㈠",
966,公衙,◆２,こうが,,"┌役所。〈字通〉
┌役所。官公庁。〈新漢和大字典〉",
967,艱窘,◆２,かんきん,,"┌悩み苦しむこと。〈新大字典〉
┌1.難儀。
└2.飢饉の年。〈漢字源〉
●H27-1㈠",
968,甄陶,◆２,けんとう,,"┌1.土をこねて陶器をつくる。
├2.転じて、天地が万物を作る。
└3.君主が人民を教え導く。〈漢字源〉
┌造化のはたらき。〈字通〉
◇漢字ペディア小見出し
●H13-3㈠
●H27-2㈠",
969,輸贏,◆２,しゅえい,ゆえい,"┌勝ち負け。勝負。〈大辞泉〉
┌まけることと勝つこと。勝敗。〈漢字源〉
┌勝ち負け。≒勝敗〈漢字ペディア〉
◇漢字ペディア大見出し
●H15-1㈠",
970,坡陀,◆２,はだ,,"┌1.平らでないさま。
└2.けわしいさま。〈新大字典〉
┌高低起伏してつづく。〈字通〉
◇漢字ペディア小見出し
●H26-3㈠",
971,午餉,◆２,ごしょう,,"┌ひるめし。ひるげ。昼食。〈大辞泉〉
┌昼食。昼めし。≒午餐、午食、午饌、午飯〈漢辞海〉
┌ひるめし。≒午饌〈字源〉
◇漢字ペディア小見出し
●H19-1㈠",
972,柊葉,◆２,しゅうよう,,"┌中国南部産の生姜の一種。葉が大きく、食物を包んでおくと長持ちする。ちまきを包むのに用いる。〈漢字源〉
┌柊の葉。〈字通〉
●H27-1㈠",
973,蘊藉,◆２,うんしゃ,,"┌おだやか。温厚。〈字通〉
┌寛大でおだやか。ゆったりとつつみこんで、こせこせと人をとがめない。〈漢字源〉
┌気持ちが広くおだやかなさま。余裕のあるさま。≒温藉〈漢字ペディア〉
◇漢字ペディア大見出し
●H15-1㈠
●H17-3㈠
●H20-2㈠",
974,抃躍,◆２,べんやく,へんやく,"┌欣喜して手舞い足躍る。〈字通〉
┌手をうって喜び、おどり上がるさま。≒抃舞〈漢字ペディア〉
◇漢字ペディア大見出し
●H17-1㈠",
975,岌嶷,◆２,きゅうぎょく,,"┌高くそびえる山。また、山が高くそびえるさま。≒岌峨〈漢字源〉
┌高峻。〈字通〉
●H27-1㈠",
976,甌窶,◆２,おうろう,,"┌狭い高地。〈漢字源〉
┌高く狭い地。〈字通〉
◇漢字ペディア小見出し
●H30-2㈠",
977,摎殺,◆２,きゅうさつ,こうさつ,≒絞殺〈漢字源〉,
978,黝藹,◆２,ゆうあい,,"┌樹木がこんもり茂るさま。〈漢字源〉
┌ほの暗い木かげのさま。〈字通〉
●H27-1㈠",
