349,秘仏を【丙寅】の年のみ開帳する,◆１,ひのえとら,"関連熟語：丙寅（ヘイイン）
★十干十二支。
"
350,浜辺で漁網を【結】く,◆１,す,"関連熟語：--
★結く（す-く）糸や縄を編んでつなげる。〈漢字ペディア〉
●H27-1㈠
"
351,不賛成の意を【仄】めかす,◆１,ほの,"関連熟語：仄聞（ソクブン）
★仄めかす（ほの-めかす）
それとなく態度や言葉などで表す。ほのかに示す。〈漢字ペディア〉
"
352,楓に【鶸色】の若葉が萌え出た,◆１,ひわいろ,"関連熟語：--
★鶸色（ひわいろ）
ヒワの羽のような黄緑色。黄色の強い萌葱(ﾓｴｷﾞ)色。〈漢字ペディア〉
●H07-1㈠「鶸」
●H13-1㈠／●H16-3㈠
"
353,風が強いので【蔀】を下ろさせた,◆１,しとみ,"関連熟語：蔀屋（ホウオク）
★蔀（しとみ）
昔の建具の一つ。格子組みの裏に板を張り、上下二枚からなる戸。日光をさえぎり、風雨を防いだ。蔀戸（しとみど）。〈漢字ペディア〉
●H12-2㈠／●H14-2㈠「蔀戸（しとみど）」
"
354,風に草木が【靡】く,◆１,なび,"関連熟語：風靡（フウビ）
★靡く（なび-く）
1.風や水などの勢いによって、動いたり傾いたりする。
2.ある者の意志や威力にしたがう。また、はたらきかけられて、相手を好きになる。〈漢字ペディア〉
●H06-1㈠
"
355,風呂敷の隅を【抓】んで丁寧に折る,◆１,"つま
つ","関連熟語：--
★抓む（つま-む）
指先ではさみつかむ。〈漢字ペディア〉
"
356,払子の毛先を【剪】み切る,◆１,はさ,"関連熟語：剪截（センセツ）
★剪む（はさ-む）
はさみで切断する。はさみきる。〈漢字ペディア〉
"
357,物を見る度に軽く眉を【皺】めている,◆１,しわ,"関連熟語：皺面（シュウメン）
★皺む（しわ-む）
しわが寄る。しなびる。〈漢字ペディア〉
"
358,文中、人の心を【擽】るものがあった,◆１,くすぐ,"関連熟語：--
★擽る（くすぐ-る）
1.皮膚を軽く刺激して、こそばゆい感じにさせる。
2.人の感情を刺激する。感じやすい心にはたらきかけて快い気分にさせる。
3.人を笑わせようとして、こっけいなことを言う。〈漢字ペディア〉
●H07-2㈠／●H17-1㈠
"
359,兵を起こし城を【屠】る,◆１,ほふ,"関連熟語：狗屠（クト/コウト）
★屠る（ほふ-る）
1.鳥獣の体を切り裂く。2.
みなごろしにする。
3.敵を打ち破る。〈漢字ペディア〉
●H11-3㈠
"
360,兵馬を【小倅】などと侮っている,◆１,こせがれ,"関連熟語：--
★小倅（こせがれ）
1.青年をののしっていう語。こわっぱ。
2.自分または他人のむすこを卑しめていう語。〈日本国語大辞典〉
"
361,平生の【身嗜】みに無関心である,◆１,みだしな,"関連熟語：嗜好（シコウ）
★身嗜み（みだしな-み）
衣服などを整えて、人に不快を感じさせないように、身のまわりをきちんとすること。〈漢字ペディア〉
"
362,柄も折れよ刃も砕けよと【抉】る,◆１,えぐ,"関連熟語：剔抉（テッケツ）
★抉る／刳る（えぐ-る）
1.刃物などを突き刺して回す。
2.物事の内部を鋭く指摘する。〈漢字ペディア〉
●H08-3㈠
"
363,米【搗】つ男等、恐れ惑いて蹲る,◆１,か,"関連熟語：--
★搗つ（か-つ）
1.搗(ﾂ)く。臼で舂(ﾂ)く。
2.たたいて落とす。〈日本国語大辞典〉
●H23-3㈠
"
364,米を【舂】きながら思考する,◆１,"つ
うすづ","関連熟語：舂米（ショウマイ／ショウベイ）
★舂く（つ-く）
棒状の物で穀物などを打って押しつぶしたり、つきかためたりする。〈漢字ペディア〉
"
365,墓木【已】に拱す,◆１,すで,"関連熟語：已往（イオウ）
▼墓木(ﾎﾞﾎﾞｸ)已に拱(ｷｮｳ)す…墓上に植えた木がひとかかえもあるほど大きくなっている。本来ならとっくに死んでいるはずだ。相手を、死にぞこない、長生きをして邪魔だなどとののしることば。また、転じて、実際に死後長い年月が過ぎる。〈故事俗信ことわざ大辞典〉
"
366,蓬萊曲【将】に稿を脱せんとす,◆１,まさ,"関連熟語：将来（ショウライ）
★将に（まさ-に）
これから。今にも。きっと。近い将来を表す語。〈漢字ペディア〉
"
367,鱒専用の【筌】を仕掛ける,◆１,うえ,"関連熟語：筌蹄（センテイ）
★筌（うえ）
魚を捕る道具。細い竹を筒状または底のあいた徳利状に編み、水中に置くもの。ふせご。うけ。〈漢字ペディア〉
●H27-2㈠
"
368,明日香の風が【采女】の袖を吹き返す,◆１,うねめ,"関連熟語：采女（サイジョ）
★采女（うねめ）
昔、宮中で天皇や皇后の食事の世話などをした女官。〈漢字ペディア〉
●H30-1㈠
"
369,銘木の槐を【床框】に使用している,◆１,とこがまち,"関連熟語：--
★床框（とこがまち）
床の間の前につけてある化粧横木。床縁(とこぶち)。〈漢字ペディア〉
●H18-2㈠「框」
"
370,鳴り物入りで【囃】す,◆１,はや,"関連熟語：--
★囃す（はや-す）
1.声をかけたり手を打ったりして調子をとる。
2.囃子（はやし）を演奏する。
3.口をそろえてひやかしたりほめたりする。〈漢字ペディア〉
●H06-2㈠
"
371,木の下に汁も【膾】も桜かな,◆１,なます,"関連熟語：魚膾（ギョカイ）
★膾／鱠（なます）
生の魚介類や野菜を細かく刻んで酢にひたした料理。〈漢字ペディア〉
"
372,木を伐って【桴】に編む,◆１,いかだ,"関連熟語：桴筏（フバツ）
★桴（いかだ）
木材や竹をつるなどでつないで、水上に浮かべるもの。〈漢字ペディア〉
●H13-2㈠／●H21-2㈠
"
373,黙って【俯】いていた,◆１,うつむ,"関連熟語：俯仰（フギョウ）
★俯く（うつむ-く）
頭を下げて顔を下に向ける。
●H06-2㈠
"
374,門に入りて【諱】を問う,◆１,いみな,"関連熟語：偏諱（ヘンキ）
★諱（いみな）
1.亡くなった人の生前の名。
2.死者を尊んでおくる名。諡(おくりな)。
3.身分の高い人の実名。〈漢字ペディア〉
●H07-2㈠／●H19-1㈠
"
375,夜の【帳】が落ちかかる,◆１,とばり,"関連熟語：緞帳（ドンチョウ）
▼夜の帳（よる-の-とばり）
夜の闇のこと。夜の幕。〈日本国語大辞典〉
"
376,薬と鍼灸を用うるは、【已】む事を得ざる下策なり,◆１,や,"関連熟語：生滅滅已（ショウメツメツイ）
▼薬(ｸｽﾘ)と鍼灸(ｼﾝｷｭｳ)を用(ﾓﾁ)うるは、已む事を得(ｴ)ざる下策(ｹﾞｻｸ)なり…薬や鍼灸を用いる前に病気にならないよう、ふだんから健康に気をつけることが第一である。〈故事俗信ことわざ大辞典〉
"
377,油をしぼった残り【滓】だ,◆１,かす,"関連熟語：渣滓（サシ）
★滓（かす）
1.液体などの底にたまるもの。おり。
2.必要な部分を取り除いたあとに残った不用物。つまらないもの。〈漢字ペディア〉
●H05-1㈠
"
378,友の便りには真情が【迸】っていた,◆１,ほとばし,"関連熟語：迸出（ホウシュツ／ヘイシュツ）
★迸る（ほとばし-る）
激しい勢いで飛び散る。〈漢字ペディア〉
●H08-1㈠
"
379,夕顔が【仄仄】と咲いていた,◆１,ほのぼの,"関連熟語：--
★仄仄（ほのぼの）
1.ほんのりと。かすかに。
2.心があたたまるようなさま。〈漢字ペディア〉
"
380,予想外の事態に【目眩】くような思いだ,◆１,めくるめ,"関連熟語：瞑眩（メンゲン）
★目眩く（めくるめ-く）
目がくらむ。目まいがする。〈漢字ペディア〉
"
381,幼気盛りの笑顔が【眩】しい,◆１,まぶ,"関連熟語：眩耀（ゲンヨウ）
★眩しい（まぶ-しい）
光が強くて目をあけていられないほどだ。まばゆい。〈漢字ペディア〉
"
382,幼児をなだめ【賺】す,◆１,すか,"関連熟語：啜賺（セッタン）
★賺す（すか-す）
1.機嫌をとってなだめる。
2.言葉でだます。たぶらかす。〈漢字ペディア〉
●H06-1㈠
"
383,洋書に【栞】を挟む,◆１,しおり,"関連熟語：--
★栞（しおり）
1.読みかけの書物に目印としてはさむもの。
2.物事についての案内書。手引き。〈漢字ペディア〉
"
384,慾に目が【眩】れて家産を蕩尽する,◆１,く,"関連熟語：眩惑（ゲンワク）
★眩れる（く-れる）
心がまどい、どうしてよいかわからない。〈漢字ペディア〉
"
385,来年の干支は【辛巳】である,◆１,かのとみ,"関連熟語：辛巳（シンシ）
●H11-3㈠
"
386,里人は神隠しだ【人攫】いだと噂した,◆１,ひとさら,"関連熟語：--
★人攫い／人掠い（ひとさら-い）
暴力で、または、だまして女子や子どもを連れ去ること。また、その人。〈日本国語大辞典〉
"
387,竜躍りて淵に在り、五雲【裹】む,◆１,つつ,"関連熟語：裹頭（カトウ）
★裹む（つつ-む）
くるむ。まとう。〈漢字ペディア〉
●H09-1㈠／●H16-1㈠／●H19-1㈠
"
388,竜鱗に【攀】じ鳳翼に附す,◆１,よ,"関連熟語：登攀（トハン／トウハン）
★攀じる（よ-じる）
のぼろうとしてすがりつく。また、よじのぼる。〈漢字ペディア〉
●H12-3㈠
"
389,良き絵師といえども丹の色に【咎】あり,◆１,とが,"関連熟語：罪咎（ザイキュウ）
▼良(ﾖ)き絵師(ｴｼ)といえども丹(ﾆ)の色(ｲﾛ)に咎あり…上手な画家でも、必ずどこかに彩色の欠点があるものである。その道に長じた人でも完璧ということはありえないというたとえ。〈故事俗信ことわざ大辞典〉
"
390,良驥の足を【絆】し責む,◆１,ほだ,"関連熟語：羈絆（キハン）
★絆す（ほだ-す）
1.ウシやウマを綱などでつなぎ止める。
2.人間の自由を奪う。束縛する。〈漢字ペディア〉
●H14-1㈠／●H17-2㈠
"
391,鱗を【刮】げてから筒切りにした,◆１,こそ,"関連熟語：--
★刮げる（こそ-げる）
こすりけずって取る。また、表面に付着している物をかきとってはがす。〈漢字ペディア〉
●H20-1㈠／●H22-1㈠／●H29-1㈠
"
392,烈士は営みを【苟】にせず,◆１,かりそめ,"関連熟語：苟且（コウショ）
★苟にす（かりそめ-にす）
かりそめな。いいかげんなさま。〈漢辞海〉
●H10-2㈠
"
393,蓮の花が【萼】を動かして香気を漂わす,◆１,"うてな
はなぶさ","関連熟語：萼片（ガクヘン）
★萼（うてな）
花の最も外側にあって、花を保護し支えているもの。花のがく。〈漢字ペディア〉
●H10-3㈠／●H21-2㈠
"
394,老大家に褒められて【脂下】がっている,◆１,やにさ,"関連熟語：--
★脂下がる（やにさ-がる）
気取ってかまえる。いい気分になってにやにやする。キセルを吸うとき、脂(ﾔﾆ)が吸い口のほうに下がるように、雁首(ｶﾞﾝｸﾋﾞ)を上げて反り気味になる格好から。〈漢字ペディア〉
"
395,腕に【縒】りを掛けて料理する,◆１,よ,"関連熟語：--
★腕(ｳﾃﾞ)に縒りを掛ける…十分に腕前を発揮しようとして意気込む。〈故事俗信ことわざ大辞典〉
"
396,腕を【拱】きて大会に対す,◆１,"こまぬ
こまね","関連熟語：拱手（キョウシュ）
★拱く（こまぬ-く／こまね-く）
1.両手を重ねて胸の前に置く。腕組みをする。
2.何もしないでただ見ている。〈漢字ペディア〉
●H13-3㈠
"
397,咄嗟に【前褌】を取った,◆１,まえみつ,"関連熟語：--br>★前褌（まえみつ）
相撲のまわしで、体の前面の横にわたっている部分。前まわし。〈漢字ペディア〉
●H28-3㈠
"
398,囮捜査で犯人を【誘】き出した,◆１,おび,"関連熟語：--
★誘き出す（おび-き-だ-す）
だましてさそい出す。〈大辞泉〉
"
399,寇に兵を藉して、盗に糧を【齎】す,◆１,もたら,"関連熟語：齎糧（セイリョウ）
★齎す（もたら-す）
1.持ってくる。また、持って行く。
2.何かの原因で、ある結果や影響が出てくる。〈漢字ペディア〉
●H14-2㈠／●H20-3㈠
"
400,揣摩臆測を【逞】しくする,◆１,たくま,"関連熟語：逞志（テイシ）
★逞しい（たくま-しい）
1.体ががっしりしている。
2.意志や勢いが盛んで力強い。〈漢字ペディア〉
●H13-3㈠
"
401,檜の薄板を【綰】ねて円筒形の器を作る,◆１,わが,"関連熟語：--
★綰ねる（わが-ねる）
輪の形に曲げて結ぶ。〈漢字ペディア〉
●H16-3㈠／●H21-1㈠／●H27-1㈠
"
402,梟の【塒】を探しあてた,◆１,"ねぐら
とや","関連熟語：鶏塒（ケイジ／ケイシ）
★塒（ねぐら）
1.ニワトリのねどこ。転じて、鳥の寝る所。巣。
2.人の泊まる所。〈漢字ペディア〉
●H09-3㈠
"
403,罠【拵】えて首突っ込む,◆１,こしら,"関連熟語：--
▼罠(ﾜﾅ)拵えて首(ｸﾋﾞ)突っ込む…他人を陥れようとして、かえって自分自身の破滅を招くたとえ。自縄自縛。〈故事俗信ことわざ大辞典〉
"
404,羝羊、【藩】に触れて進退谷まる,◆１,まがき,"関連熟語：藩籬（ハンリ）
★藩（まがき）
枝などを逆方向にそらせてからませた、生垣。垣根。〈漢字ペディア〉
●H14-2㈠
"
405,膠に浸した牛革を金槌で【撓】める,◆１,いた,"関連熟語：--
★撓める（いた-める）
皮を膠(ﾆｶﾜ)の溶液に浸し、金づちなどで打ち固める。〈漢字ペディア〉
●H25-1㈠
"
406,臘梅の花が【萎】んでいた,◆１,しぼ,"関連熟語：萎縮（イシュク）
★萎む（しぼ-む）
1.草花が水分をなくして小さくなる。
2.張りがなくなって縮む。〈漢字ペディア〉
"
407,舳先から鯱に【銛】を射込む,◆１,もり,"関連熟語：--
★銛（もり）
棒の先に鋭くした金属をつけ、魚などを刺して捕る道具。〈漢字ペディア〉
●H08-2㈠
"
408,錺職は幾種類もの【鏨】を使う,◆１,たがね,"関連熟語：--
★鏨（たがね）
金属や石に用いるはがねで作ったのみ。〈漢字ペディア〉
●H10-3㈠／●H23-2㈠／●H30-2㈠
"
409,髀肉の嘆を【喞】つ,◆１,かこ,"関連熟語：--
★喞つ（かこ-つ）
ぐちを言ってなげく。〈漢字ペディア〉
●H06-1㈠／●H11-1㈠／●H17-1㈠
"
410,鷁舟乍ち動き、朱鷺【徐】に鳴く,◆１,おもむろ,"関連熟語：徐行（ジョコウ）
★徐に（おもむろ-に）
動作がものものしくゆっくりしているさま。〈漢字ペディア〉
"
411,麤く【斫】られたる石にも神の定めたる運あり,◆２,き,"関連熟語：斫断（シャクダン）
★斫る（き-る）
斧などの刃物でたたききる。きって落とす。〈漢字ペディア〉
"
412,【鶪】が枯れ枝で鋭く鳴いた,◆２,もず,"関連熟語：--
★百舌／鶪／鴃（もず）
モズ科の鳥。低山にすむ。頭と背は赤褐色。腹は白色。カエルなどを捕食。秋、「キイーキイー」と鋭い声で高鳴きする。〈漢字ペディア〉
●H12-3㈠／●H17-2㈠
"
413,【鼴】が石につかえたように捗らない,◆２,"もぐら
もぐらもち","関連熟語：鼴鼠（エンソ）
★鼴（もぐら）
モグラ科の哺乳類。ネズミに似て地中に穴を掘って生息する。土竜。〈漢辞海〉
●H11-3㈠
"
414,【櫱】が風雨に耐えて成長を続けた,◆２,ひこばえ,"関連熟語：萌櫱（ホウゲツ／ボウゲツ）
★櫱（ひこばえ）
草木の切り株や根元から萌(も)え出る新芽。またばえ。〈漢字ペディア〉
●H15-1㈠
"
415,【衊】すべからざる神域ならん,◆２,けが,"関連熟語：汚衊（オベツ）
★衊す（けが-す）
血でよごす。転じて、はずかしめる。〈漢字ペディア〉
●H28-3㈠
"
416,【鱟】の生態を調査した,◆２,かぶとがに,"関連熟語：--
★鱟／鱟魚/兜蟹（かぶとがに）
カブトガニ科の節足動物の総称。日本では瀬戸内海と博多湾に一種がすむ。全体に緑褐色。頭胸甲は半円状の兜(かぶと)をふせた形で、腹甲は五角形、尾部は剣状。古生代からの生き残りで「生きた化石」といわれる。天然記念物。〈漢字ペディア〉
●H11-3㈠／●H20-1㈠
"
417,【萁】を燃やして煮炊きをする,◆２,まめがら,"関連熟語：萁稈（キカン）
★萁（まめがら）
マメの茎や枝。〈漢辞海〉
●H15-3㈠
"
418,【一坏】の濁れる酒を飲むべくあるらし,◆２,ひとつき,"関連熟語：耳坏（ジハイ）
★坏（つき）
古代、飲食物を盛る器。初めは土器で椀(ワン)よりは浅く、皿よりは深い。高坏など。〈漢字ペディア〉
●H30-3㈠
"
419,【允】に厥の中を執る,◆２,まこと,"関連熟語：允文允武（インブンインブ）
★允に（まこと-に）
明らかに。本当に。いかにも。〈漢字ペディア〉
●H13-2㈠
"
420,【咽】を搤して背を拊つ,◆２,のど,"関連熟語：咽喉(インコウ／エンコウ）
★咽（のど）
食道と気道に通じるところ。咽喉(ｲﾝｺｳ)
2.物事の重要なところ。急所。〈漢字ペディア〉
"
421,【簡】ぶは帝の心に在り,◆２,えら,"関連熟語：料簡（リョウケン）
★簡ぶ（なら-ぶ）
善し悪しをより分ける。すぐれてよいほうを取る。えりぬく。〈漢字ペディア〉
●H12-3㈠／●H27-1㈠
"
422,【稽】うる無きの言は聴くこと勿れ,◆２,かんが,"関連熟語：稽古（ケイコ）
★稽える（かんが-える）
物事をつきつめてかんがえ合わす。寄せ集めて引き比べる。〈漢字ペディア〉
●H10-3㈠
"
423,【疾】しさの念を払拭できない,◆２,やま,"関連熟語：--
●H17-1㈠
"
424,【嘗】みにこれが為に巨鍾を撞く,◆２,こころ,"関連熟語：嘗試（ショウシ）
★嘗みる（こころ-みる）
ためす。試験する。〈漢辞海〉
●H13-2㈠
"
425,【窃】かに隣国に入り込んだ,◆２,ひそ,"関連熟語：窃視（セッシ）
★窃かに（ひそ-かに）
人目を盗んでするようす。こっそりと。
●H13-3㈠
"
426,【粗栲】の衣を身に纏っている,◆２,あらたえ,"関連熟語：--
★粗栲／荒妙（あらたえ）
織り目のあらい粗末な布。〈漢字ペディア〉
●H21-1㈠／●H27-3㈠
"
427,【朝餉】の間に上はおわします,◆２,あさがれい,"関連熟語：--
★朝餉（あさがれい）
1.天皇の日常の簡単な食事。
2.「朝餉の間」の略。清涼殿の天皇が食事をとる部屋。〈漢字ペディア〉
●R01-2㈠
"
428,【肉醬】の作り方を教わる,◆２,ししびしお,"関連熟語：--
★肉醬（ししびしお）
干した肉を刻み、こうじや塩をまぜて作った食品。塩辛など。〈漢字ペディア〉
●H25-1㈠
"
429,【梅醬】の作り方を伝授される,◆２,うめびしお,"関連熟語：--
★梅醬（うめびしお）
梅干しの肉をつぶして砂糖を入れ、まぜ合わせたもの。〈漢字ペディア〉
●H26-3㈠
"
430,【薄穢】い笑い方をする,◆２,うすぎたな,"関連熟語：醜穢（シュウワイ）
"
431,【備】に遺留品を調査した,◆２,つぶさ,"関連熟語：備述（ビジュツ）
★備に（つぶさ-に）
ことごとく。残らず。〈漢字ペディア〉
●H16-3㈠／●H23-1㈠
"
432,【面窶】れした頰に微笑を浮かべていた,◆２,おもやつ,"関連熟語：寒窶（カンク）
★面窶れ（おもやつ-れ）
（病気や疲れなどのため）顔がやせ衰えること。また、以前よりも顔がやせ衰えて見えること。〈日本国語大辞典〉
"
433,【佯】りて北ぐるは従うなかれ,◆２,いつわ,"関連熟語：佯狂（ヨウキョウ）
★佯る（いつわ-る）
まねをする。ふりをする。〈漢辞海〉
●H29-2㈠
"
434,【倩】、事件の経緯を考えてみた,◆２,つらつら,"関連熟語：--
★倩（つらつら）
つくづく。よくよく念を入れて。〈漢字ペディア〉
●H17-2㈠／●H21-1㈠
"
435,【儻】いは其の二心有らんことを恐る,◆２,ある,"関連熟語：儻若（トウジャク）
★儻いは（ある-いは）
ことによると。おそらく。〈漢辞海〉
●R02-3㈠
"
436,【儻】し他意有らば、難たること小ならず,◆２,も,"関連熟語：儻若（トウジャク）
"
437,【吝】い所へ皺がよる,◆２,しわ,"関連熟語：吝嗇（リンショク）
★吝い（しわ-い）
けちである。しみったれている。ものおしみする性質である。〈漢字ペディア〉
"
438,【嗔】れる拳も笑う面は打たず,◆２,いか,"関連熟語：嗔恚（シンイ）
★嗔る（いか-る）
はげしくいきどおること。いかって怒鳴ること。〈漢字ペディア〉
●H10-2㈠／●H26-1㈠
"
439,【嗷】しい脣吻の音をもって絃歌講誦の声を擾す,◆２,かまびす,"関連熟語：嗷訴（ゴウソ）

"
440,【嘴太鴉】の駆除が計画された,◆２,はしぶとがらす,"関連熟語：--
★嘴太鴉（はしぶとがらす）
カラス科の鳥。山林や都市にふつうに見られる。全身黒く、くちばしが太い。ヤマガラス。〈漢字ペディア〉
●H13-2㈠
"
441,【噫】斗筲の人、何ぞ算うるに足らん,◆２,ああ,"関連熟語：噫嗚（イオ）
★噫（ああ）
悲しみ嘆く声。おお。〈漢字ペディア〉
"
442,【嚮】に催された展覧会が物議を醸した,◆２,さき,"関連熟語：嚮日（キョウジツ）
★嚮に／向に（さき-に）
以前に。まえに。さきごろ。むかし。〈漢字ペディア〉
●H20-2㈠／●H29-3㈠
"
443,【囈】のように経文を唱える,◆２,"うわごと
たわごと","関連熟語：囈語（ゲイゴ）
★囈語／囈／譫言（うわごと）
1.熱にうなされるなどして無意識に発する言葉。
2.筋道の立たないとりとめのない言葉。たわごと。〈漢字ペディア〉
●H17-1㈠／●H24-2㈠
"
444,【堋】に据えた的を射る,◆２,あずち,"関連熟語：--
★堋（あずち）
弓を射るとき、的を立てかけるために後ろの土を山形に盛った所。〈漢字ペディア〉
●H24-1㈠／●H26-1㈠／●H28-2㈠
"
445,【壜】のまま冷蔵庫に入れよ,◆２,びん,"関連熟語：--
★壜（びん）
液体を入れるおもに細長い容器。ガラスや陶器･金属製などがある。〈漢字ペディア〉
●H05-2㈠
"
446,【孅】なる身に仮初め事も仮初めならず,◆２,かよわ,"関連熟語：孅弱（センジャク）
★孅い（かよわ-い）
ほっそりしてなよなよしたさま。たおやかで弱々しいさま。〈漢字ペディア〉
●H29-2㈠
"
447,【寔】に寛仁大度の人物である,◆２,まこと,"関連熟語：--
★寔に（まこと-に）
ほんとうに。まさしく。〈漢字ペディア〉
●H11-2㈠／●H19-1㈠
"
448,【悋】かなれば人離るべし,◆２,やぶさ,"関連熟語：悋惜（リンセキ／リンシャク／リンジャク）
★吝か／悋か（やぶさ-か）
1.ものおしみするさま。
2.ためらうさま。
3.「…に―でない」の形で、…する努力をおしまない、快く…する。〈漢字ペディア〉
●H19-2㈠
"
449,【愆】ちを繰り返したのを悔いた,◆２,あやま,"関連熟語：愆尤（ケンユウ）
★愆ち（あやま-ち）
心得ちがい。やりそこない。しくじり。とが。〈漢字ペディア〉
●H16-1㈠
"
450,【憔】れが目立つが品位を失わない,◆２,やつ,"関連熟語：憔悴（ショウスイ）
★憔れる（やつ-れる）
1.顔色が黄ばみ衰える。
2.疲れはてたさま。〈漢辞海〉
●H19-2㈠
"
451,【扠】を構えて水面を見つめる,◆２,やす,"関連熟語：--
★扠（やす）
先端が鉄製でフォーク状になった刃をもつ、長柄の漁具。〈漢辞海〉
●H29-3㈠
"
452,【捩摺】りの名残とて方二間の石あり,◆２,もじず,"関連熟語：--
★捩摺（もじず-り）
ネジバナの別称。〈漢字ペディア〉
●R02-3㈠
"
453,【撓】の見本のような蕉風の句である,◆２,しおり,"関連熟語：--
★撓（しおり）
芭蕉(ﾊﾞｼｮｳ)の俳諧理念の一つ。深い愛情をもって眺める作者の心情が句の余情となってにじみ出るもの。〈漢辞海〉
●H30-3㈠
"
454,【曩】に話したことは確かなことです,◆２,さき,"関連熟語：曩祖（ノウソ）
★曩に（さき-に）
以前に。かつて。〈漢字ペディア〉
●H11-3㈠
"
455,【柬】んで別に取り分く,◆２,えら,"関連熟語：柬擢（カンテキ）
★柬ぶ／揀ぶ（えら-ぶ）
えり分けて取り出す。より分ける。〈漢字ペディア〉
●H26-1㈠
"
456,【楹】を鑿ちて書を納む,◆２,はしら,"関連熟語：楹書（エイショ）
★楹（はしら）
丸くて太いはしら。家屋の床から天井までまっすぐに立てられた太いはしら。〈漢字ペディア〉
●H23-3㈠
"
457,【楝】は夏に用いる襲の色目の一つである,◆２,おうち,"関連熟語：--
★樗／楝（おうち）
1.センダンの古名。栴檀(ｾﾝﾀﾞﾝ)。
2.襲(ｶｻﾈ)の色目。表が薄紫で裏が青。〈漢字ペディア〉
●H15-2㈠
"
458,【槊】を横たえて詩を賦す,◆２,ほこ,"関連熟語：戟槊（ゲキサク）
★槊（ほこ）
長い柄に両刃(もろは)の剣をつけた武器。〈漢字ペディア〉
●H12-3㈠／●H19-3㈠
"
459,【榱】の年輪測定により建築年代が判明した,◆２,たるき,"関連熟語：榱桷（スイカク）
★榱（たるき）
棟から軒桁に渡して、屋根板を支える材。丸いたるき（椽）や角のたるき（桷）の総称。〈漢辞海〉
●H21-3㈠
"
460,【檐端】の荻が風に揺れる,◆２,のきば,"関連熟語：--
●H30-2㈠
"
461,【檠】を用いて強弓を調える,◆２,ゆだめ,"関連熟語：--
★檠／弓矯（ゆだめ）
曲がった弓を両側から引き締めて、ゆがみを直すこと。また、その道具。〈漢字ペディア〉
●H25-3㈠／●H29-2㈠
"
462,【櫺窓】から曙光が射し込む,◆２,れんじまど,"関連熟語：窓櫺（ソウレイ）
★櫺子／連子／櫺（れんじ）
窓や欄間(ランま)などに一定の間隔で取りつけた格子。〈漢字ペディア〉
●H12-3㈠／●H26-1㈠
"
463,【殃】いは池の魚にまで及ぶ,◆２,わざわ,"関連熟語：余殃（ヨオウ）
★殃い（わざわ-い）
災厄。天罰。神のとがめ。〈漢字ペディア〉
●H09-2㈠
"
464,【滾】つ瀬に紛れ現れ秋の蝶,◆２,たぎ,"関連熟語：滾滾（コンコン）
★滾つ瀬（たぎ-つ-せ）
水があふれるように激しくさかまき流れる瀬。滝つ瀬。〈日本国語大辞典〉
"
465,【澹】き恋慕の情を抱けり,◆２,あわ,"関連熟語：澹泊（タンパク）
★澹い（あわ-い）
1.あっさりしている。欲がなくて静か。
2.味や色、光などが濃くない。うすい。〈漢字ペディア〉
●H27-2㈠
"
466,【燠】かなれば則ち趨く,◆２,あたた,"関連熟語：涼燠（リョウイク）
★燠かい（あたた-かい）
火の熱であたたかい。暖気がこもって気持ちのよいさま。〈漢字ペディア〉
●H20-1㈠／●H23-2㈠／●H25-2㈠／●H29-1㈠
"
467,【爰】に梅の花が咲いている,◆２,ここ,"関連熟語：--
★爰に（ここ-に）
1.この場合に。この時に。
2.話題転換を示す。さて。それで。〈漢字ペディア〉
●H09-2㈠
"
468,【猝】かに廃太子となった,◆２,にわ,"関連熟語：猝嗟（ソッサ）
★猝か／卒か（にわ-か）
だしぬけに起こるさま。不意に起こるさま。〈漢字ペディア〉
●H12-2㈠／●H28-1㈠
"
469,【猥】りに大臣の邸を歴訪した,◆２,みだ,"関連熟語：猥多（ワイタ）
★猥りに／妄りに／濫りに（みだ-りに）
正当な意味もなくやたらに。物事を分別もなく行うさま。〈漢字ペディア〉
●H07-2㈠
"
470,【秣場】で一汗流した,◆２,まぐさば,"関連熟語：--
★秣場（まぐさば）
まぐさを草生地。そのほとんどは入会地で、地域の住民が共同で利用した。秣山。草刈場。茅場。肥草山。秣刈場。〈日本国語大辞典〉
●H21-1㈠／●H22-3㈠
"
471,【窶】しくして葬る能わず,◆２,まず,"関連熟語：貧窶（ヒンク）★窶しい（まず-しい）
1.礼の格式を保てないほど財力に乏しい。
2.貧しい。貧窮したさま。〈漢辞海〉
"
472,【筵旗】を立てて嗷訴に及ぶ,◆２,むしろばた,"関連熟語：--
★筵旗／蓆旗（むしろばた）
布帛の代わりに筵を竹竿などにつけて、旗としたもの。百姓一揆などに用いた。〈日本国語大辞典〉
●H19-2㈠
"
473,【籌】を帷幄の中に運らす,◆２,はかりごと,"関連熟語：運籌（ウンチュウ）
★籌（はかりごと）
よく考えて練った計画。策略。〈漢字ペディア〉
●H12-3㈠
"
474,【粤】に起ちて自ら之を見る,◆２,ここ,"関連熟語：--
★粤に（ここ-に）
言葉や文章の言い出しに用いる語。そこで。さて。このように。〈漢字ペディア〉
●H23-3㈠／●H27-1㈠
"
475,【糅】てて交ぜての難儀を蒙る,◆２,か,"関連熟語：--
★糅てる（か-てる）
柔らかくまぜあわせる。細かくきざんでまぜる。〈漢字ペディア〉
●H28-3㈠
"
